invoice_line_no,date,itemno,pack,sale_bottles,sale_dollars,state_bottle_retail,vendor_no
S06284800017,2012-06-28T00:00:00.000,19068,6,3,82.65,27.55,65
S06352900021,2012-07-02T00:00:00.000,19068,6,1,27.55,27.55,65
S06365300008,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06364300031,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06364100031,2012-07-02T00:00:00.000,19068,6,3,82.65,27.55,65
S06363400031,2012-07-02T00:00:00.000,19068,6,3,82.65,27.55,65
S06362000011,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06361500005,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06360600046,2012-07-02T00:00:00.000,19068,6,2,55.1,27.55,65
S06359800019,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06354600087,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06353100006,2012-07-02T00:00:00.000,19068,6,3,82.65,27.55,65
S06351600058,2012-07-02T00:00:00.000,19068,6,1,27.55,27.55,65
S06350500035,2012-07-02T00:00:00.000,19068,6,2,55.1,27.55,65
S06349000004,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06348500004,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06345700023,2012-07-02T00:00:00.000,19068,6,1,27.55,27.55,65
S06345600013,2012-07-02T00:00:00.000,19068,6,1,27.55,27.55,65
S06344700004,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06343700054,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06343500003,2012-07-02T00:00:00.000,19068,6,60,1653,27.55,65
S06341900012,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06341600010,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06340400132,2012-07-02T00:00:00.000,19068,6,30,826.5,27.55,65
S06339000028,2012-07-02T00:00:00.000,19068,6,2,55.1,27.55,65
S06334000006,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06333100007,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06330600047,2012-07-02T00:00:00.000,19068,6,6,165.3,27.55,65
S06379700035,2012-07-03T00:00:00.000,19068,6,2,55.1,27.55,65
S06381100021,2012-07-03T00:00:00.000,19068,6,2,55.1,27.55,65
S06381200141,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06384300004,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06349500003,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06393200013,2012-07-03T00:00:00.000,19068,6,2,55.1,27.55,65
S06366100018,2012-07-03T00:00:00.000,19068,6,2,55.1,27.55,65
S06370500003,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06373100011,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06373300020,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06374000010,2012-07-03T00:00:00.000,19068,6,18,495.9,27.55,65
S06374900072,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06375500027,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06376100003,2012-07-03T00:00:00.000,19068,6,30,826.5,27.55,65
S06381300039,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06381400065,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06383000016,2012-07-03T00:00:00.000,19068,6,3,82.65,27.55,65
S06383500028,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06383600087,2012-07-03T00:00:00.000,19068,6,1,27.55,27.55,65
S06384900031,2012-07-03T00:00:00.000,19068,6,2,55.1,27.55,65
S06385400131,2012-07-03T00:00:00.000,19068,6,1,27.55,27.55,65
S06386100005,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06388400033,2012-07-03T00:00:00.000,19068,6,2,55.1,27.55,65
S06390100005,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06390700003,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06392300036,2012-07-03T00:00:00.000,19068,6,2,55.1,27.55,65
S06396400058,2012-07-03T00:00:00.000,19068,6,6,165.3,27.55,65
S06415500046,2012-07-05T00:00:00.000,19068,6,1,27.55,27.55,65
S06397000067,2012-07-05T00:00:00.000,19068,6,2,55.1,27.55,65
S06398700001,2012-07-05T00:00:00.000,19068,6,6,165.3,27.55,65
S06401500010,2012-07-05T00:00:00.000,19068,6,3,82.65,27.55,65
S06402100042,2012-07-05T00:00:00.000,19068,6,6,165.3,27.55,65
S06402200033,2012-07-05T00:00:00.000,19068,6,2,55.1,27.55,65
S06405600050,2012-07-05T00:00:00.000,19068,6,30,826.5,27.55,65
S06406300012,2012-07-05T00:00:00.000,19068,6,6,165.3,27.55,65
S06409200001,2012-07-05T00:00:00.000,19068,6,24,661.2,27.55,65
S06409600006,2012-07-05T00:00:00.000,19068,6,6,165.3,27.55,65
S06411800098,2012-07-05T00:00:00.000,19068,6,6,165.3,27.55,65
S06414000008,2012-07-05T00:00:00.000,19068,6,6,165.3,27.55,65
S06415200022,2012-07-05T00:00:00.000,19068,6,6,165.3,27.55,65
S06418700057,2012-07-05T00:00:00.000,19068,6,12,330.6,27.55,65
S06421600031,2012-07-05T00:00:00.000,19068,6,2,55.1,27.55,65
S06422200001,2012-07-05T00:00:00.000,19068,6,60,1653,27.55,65
S06424000104,2012-07-05T00:00:00.000,19068,6,6,165.3,27.55,65
S06416200059,2012-07-05T00:00:00.000,19068,6,3,82.65,27.55,65
S06438100006,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06437000033,2012-07-06T00:00:00.000,19068,6,2,55.1,27.55,65
S06432200007,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06430700004,2012-07-06T00:00:00.000,19068,6,90,2479.5,27.55,65
S06422800004,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06426600035,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06427000009,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06424400052,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06425800025,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06427100008,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06429800019,2012-07-06T00:00:00.000,19068,6,3,82.65,27.55,65
S06431300002,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06449900036,2012-07-06T00:00:00.000,19068,6,1,27.55,27.55,65
S06449000026,2012-07-06T00:00:00.000,19068,6,1,27.55,27.55,65
S06447500041,2012-07-06T00:00:00.000,19068,6,1,27.55,27.55,65
S06447600018,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06447000023,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06446300107,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06441700053,2012-07-06T00:00:00.000,19068,6,12,330.6,27.55,65
S06439300006,2012-07-06T00:00:00.000,19068,6,6,165.3,27.55,65
S06470300077,2012-07-09T00:00:00.000,19068,6,2,55.1,27.55,65
S06467900025,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06466400043,2012-07-09T00:00:00.000,19068,6,2,55.1,27.55,65
S06465700001,2012-07-09T00:00:00.000,19068,6,12,330.6,27.55,65
S06463600009,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06463100006,2012-07-09T00:00:00.000,19068,6,48,1322.4,27.55,65
S06462000027,2012-07-09T00:00:00.000,19068,6,3,82.65,27.55,65
S06461500001,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06378300005,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06483500020,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06482100032,2012-07-09T00:00:00.000,19068,6,1,27.55,27.55,65
S06480300014,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06478800003,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06476200100,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06474200006,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06472900028,2012-07-09T00:00:00.000,19068,6,1,27.55,27.55,65
S06461100006,2012-07-09T00:00:00.000,19068,6,12,330.6,27.55,65
S06459800001,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06457600001,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06455000015,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06454600006,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06453100023,2012-07-09T00:00:00.000,19068,6,1,27.55,27.55,65
S06452800014,2012-07-09T00:00:00.000,19068,6,48,1322.4,27.55,65
S06452400010,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06471700004,2012-07-09T00:00:00.000,19068,6,6,165.3,27.55,65
S06506600014,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06502600058,2012-07-10T00:00:00.000,19068,6,2,55.1,27.55,65
S06503500017,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06501700018,2012-07-10T00:00:00.000,19068,6,2,55.1,27.55,65
S06500000047,2012-07-10T00:00:00.000,19068,6,1,27.55,27.55,65
S06499200026,2012-07-10T00:00:00.000,19068,6,2,55.1,27.55,65
S06498000080,2012-07-10T00:00:00.000,19068,6,1,27.55,27.55,65
S06497100003,2012-07-10T00:00:00.000,19068,6,60,1653,27.55,65
S06496500002,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06496200022,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06494900025,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06493100003,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06492900089,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06492500004,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06486100010,2012-07-10T00:00:00.000,19068,6,18,495.9,27.55,65
S06485700005,2012-07-10T00:00:00.000,19068,6,36,991.8,27.55,65
S06510000011,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06510100056,2012-07-10T00:00:00.000,19068,6,1,27.55,27.55,65
S06512200073,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06511800033,2012-07-10T00:00:00.000,19068,6,3,82.65,27.55,65
S06512600046,2012-07-10T00:00:00.000,19068,6,12,330.6,27.55,65
S06512400051,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06503600005,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06487700097,2012-07-10T00:00:00.000,19068,6,6,165.3,27.55,65
S06503300006,2012-07-10T00:00:00.000,19068,6,3,82.65,27.55,65
S06529900006,2012-07-11T00:00:00.000,19068,6,30,826.5,27.55,65
S06538400028,2012-07-11T00:00:00.000,19068,6,3,82.65,27.55,65
S06517600006,2012-07-11T00:00:00.000,19068,6,72,1983.6,27.55,65
S06518100034,2012-07-11T00:00:00.000,19068,6,1,27.55,27.55,65
S06519400018,2012-07-11T00:00:00.000,19068,6,2,55.1,27.55,65
S06520400011,2012-07-11T00:00:00.000,19068,6,2,55.1,27.55,65
S06522400016,2012-07-11T00:00:00.000,19068,6,90,2479.5,27.55,65
S06522800009,2012-07-11T00:00:00.000,19068,6,30,826.5,27.55,65
S06523400036,2012-07-11T00:00:00.000,19068,6,2,55.1,27.55,65
S06523500023,2012-07-11T00:00:00.000,19068,6,2,55.1,27.55,65
S06524600007,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06525400013,2012-07-11T00:00:00.000,19068,6,1,27.55,27.55,65
S06530500005,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06531200013,2012-07-11T00:00:00.000,19068,6,2,55.1,27.55,65
S06533400014,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06534200005,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06537200047,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06539600045,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06541900005,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06492700012,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06498200032,2012-07-11T00:00:00.000,19068,6,3,82.65,27.55,65
S06524700005,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06531600044,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06542300004,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06506300008,2012-07-11T00:00:00.000,19068,6,6,165.3,27.55,65
S06549900013,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06550600029,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06550700006,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06551100035,2012-07-12T00:00:00.000,19068,6,30,826.5,27.55,65
S06553200005,2012-07-12T00:00:00.000,19068,6,30,826.5,27.55,65
S06551700084,2012-07-12T00:00:00.000,19068,6,1,27.55,27.55,65
S06560300062,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06554300013,2012-07-12T00:00:00.000,19068,6,3,82.65,27.55,65
S06554800003,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06563000010,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06563200028,2012-07-12T00:00:00.000,19068,6,1,27.55,27.55,65
S06543600044,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06556700023,2012-07-12T00:00:00.000,19068,6,2,55.1,27.55,65
S06564300025,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06529600013,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06563500014,2012-07-12T00:00:00.000,19068,6,1,27.55,27.55,65
S06563400022,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06564500025,2012-07-12T00:00:00.000,19068,6,2,55.1,27.55,65
S06557300070,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06558000004,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06558700014,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06560200029,2012-07-12T00:00:00.000,19068,6,6,165.3,27.55,65
S06583300014,2012-07-16T00:00:00.000,19068,6,2,55.1,27.55,65
S06576800005,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06582800038,2012-07-16T00:00:00.000,19068,6,2,55.1,27.55,65
S06606300025,2012-07-16T00:00:00.000,19068,6,1,27.55,27.55,65
S06600800026,2012-07-16T00:00:00.000,19068,6,3,82.65,27.55,65
S06595000023,2012-07-16T00:00:00.000,19068,6,2,55.1,27.55,65
S06593700010,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06593400005,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06592500032,2012-07-16T00:00:00.000,19068,6,36,991.8,27.55,65
S06589600013,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06589000010,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06588600009,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06588400005,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06587400008,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06584000026,2012-07-16T00:00:00.000,19068,6,1,27.55,27.55,65
S06582000030,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06581700005,2012-07-16T00:00:00.000,19068,6,30,826.5,27.55,65
S06581400004,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06575600014,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06566400009,2012-07-16T00:00:00.000,19068,6,6,165.3,27.55,65
S06610200002,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06632700019,2012-07-17T00:00:00.000,19068,6,18,495.9,27.55,65
S06610500005,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06614300073,2012-07-17T00:00:00.000,19068,6,12,330.6,27.55,65
S06607100067,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06620100019,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06593300011,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06633000004,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06630700089,2012-07-17T00:00:00.000,19068,6,1,27.55,27.55,65
S06631100008,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06609700004,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06627700023,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06600900001,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06611800011,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06619500009,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06621300013,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06621600004,2012-07-17T00:00:00.000,19068,6,6,165.3,27.55,65
S06656800068,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06658400053,2012-07-18T00:00:00.000,19068,6,1,27.55,27.55,65
S06659000006,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06660400025,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06660600003,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06660700114,2012-07-18T00:00:00.000,19068,6,2,55.1,27.55,65
S06666200023,2012-07-18T00:00:00.000,19068,6,2,55.1,27.55,65
S06665500031,2012-07-18T00:00:00.000,19068,6,60,1653,27.55,65
S06635400004,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06636500019,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06642600006,2012-07-18T00:00:00.000,19068,6,24,661.2,27.55,65
S06642800047,2012-07-18T00:00:00.000,19068,6,1,27.55,27.55,65
S06644400021,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06645000011,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06647600025,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06648200006,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06644800013,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06654800003,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06664900018,2012-07-18T00:00:00.000,19068,6,2,55.1,27.55,65
S06650100042,2012-07-18T00:00:00.000,19068,6,2,55.1,27.55,65
S06651500010,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06654200005,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06654600022,2012-07-18T00:00:00.000,19068,6,6,165.3,27.55,65
S06654700020,2012-07-18T00:00:00.000,19068,6,1,27.55,27.55,65
S06685000022,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06639000004,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06657400030,2012-07-19T00:00:00.000,19068,6,1,27.55,27.55,65
S06662000023,2012-07-19T00:00:00.000,19068,6,156,4297.8,27.55,65
S06668000003,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06670000145,2012-07-19T00:00:00.000,19068,6,1,27.55,27.55,65
S06671100005,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06672400006,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06673400013,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06675900019,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06677000062,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06681300007,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06681700046,2012-07-19T00:00:00.000,19068,6,3,82.65,27.55,65
S06681900022,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06682300040,2012-07-19T00:00:00.000,19068,6,12,330.6,27.55,65
S06684200010,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06684500047,2012-07-19T00:00:00.000,19068,6,1,27.55,27.55,65
S06685600024,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06687900009,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06688800035,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06689100033,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06690700005,2012-07-19T00:00:00.000,19068,6,6,165.3,27.55,65
S06713700028,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06714300013,2012-07-23T00:00:00.000,19068,6,18,495.9,27.55,65
S06717700028,2012-07-23T00:00:00.000,19068,6,12,330.6,27.55,65
S06718700073,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06718900021,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06721100003,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06723200006,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06723400117,2012-07-23T00:00:00.000,19068,6,2,55.1,27.55,65
S06723600008,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06724300005,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06725400026,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06713200014,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06712200059,2012-07-23T00:00:00.000,19068,6,2,55.1,27.55,65
S06708800010,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06706300003,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06700900008,2012-07-23T00:00:00.000,19068,6,1,27.55,27.55,65
S06700700006,2012-07-23T00:00:00.000,19068,6,6,165.3,27.55,65
S06690000003,2012-07-23T00:00:00.000,19068,6,18,495.9,27.55,65
S06732900026,2012-07-24T00:00:00.000,19068,6,12,330.6,27.55,65
S06710000052,2012-07-24T00:00:00.000,19068,6,2,55.1,27.55,65
S06743400082,2012-07-24T00:00:00.000,19068,6,12,330.6,27.55,65
S06725500163,2012-07-24T00:00:00.000,19068,6,2,55.1,27.55,65
S06731700006,2012-07-24T00:00:00.000,19068,6,36,991.8,27.55,65
S06732100038,2012-07-24T00:00:00.000,19068,6,1,27.55,27.55,65
S06732300004,2012-07-24T00:00:00.000,19068,6,12,330.6,27.55,65
S06732400005,2012-07-24T00:00:00.000,19068,6,36,991.8,27.55,65
S06733600093,2012-07-24T00:00:00.000,19068,6,12,330.6,27.55,65
S06734500009,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06737700013,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06738800045,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06739000023,2012-07-24T00:00:00.000,19068,6,1,27.55,27.55,65
S06739500066,2012-07-24T00:00:00.000,19068,6,3,82.65,27.55,65
S06740400001,2012-07-24T00:00:00.000,19068,6,12,330.6,27.55,65
S06741700014,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06742200086,2012-07-24T00:00:00.000,19068,6,1,27.55,27.55,65
S06742400003,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06743600046,2012-07-24T00:00:00.000,19068,6,12,330.6,27.55,65
S06746400051,2012-07-24T00:00:00.000,19068,6,1,27.55,27.55,65
S06746900003,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06747000034,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06747100034,2012-07-24T00:00:00.000,19068,6,12,330.6,27.55,65
S06747400016,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06749400034,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06749500010,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06751500055,2012-07-24T00:00:00.000,19068,6,2,55.1,27.55,65
S06751600016,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06753100006,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06754000006,2012-07-24T00:00:00.000,19068,6,6,165.3,27.55,65
S06754100062,2012-07-24T00:00:00.000,19068,6,60,1653,27.55,65
S06755200029,2012-07-24T00:00:00.000,19068,6,3,82.65,27.55,65
S06755500013,2012-07-24T00:00:00.000,19068,6,30,826.5,27.55,65
S06779800004,2012-07-25T00:00:00.000,19068,6,12,330.6,27.55,65
S06765600006,2012-07-25T00:00:00.000,19068,6,36,991.8,27.55,65
S06765500041,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06764800008,2012-07-25T00:00:00.000,19068,6,60,1653,27.55,65
S06762700016,2012-07-25T00:00:00.000,19068,6,2,55.1,27.55,65
S06759800037,2012-07-25T00:00:00.000,19068,6,1,27.55,27.55,65
S06758900014,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06758600006,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06736800028,2012-07-25T00:00:00.000,19068,6,4,110.2,27.55,65
S06757900034,2012-07-25T00:00:00.000,19068,6,3,82.65,27.55,65
S06780000058,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06780400033,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06779900046,2012-07-25T00:00:00.000,19068,6,1,27.55,27.55,65
S06768300006,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06779200032,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06778300017,2012-07-25T00:00:00.000,19068,6,2,55.1,27.55,65
S06752900020,2012-07-25T00:00:00.000,19068,6,1,27.55,27.55,65
S06776400029,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06781900006,2012-07-25T00:00:00.000,19068,6,90,2479.5,27.55,65
S06783200147,2012-07-25T00:00:00.000,19068,6,2,55.1,27.55,65
S06783200027,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06781200045,2012-07-25T00:00:00.000,19068,6,3,82.65,27.55,65
S06778100016,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06776000023,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06773800003,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06773200038,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06770700018,2012-07-25T00:00:00.000,19068,6,1,27.55,27.55,65
S06770500024,2012-07-25T00:00:00.000,19068,6,1,27.55,27.55,65
S06770200018,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06769800004,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06769100012,2012-07-25T00:00:00.000,19068,6,6,165.3,27.55,65
S06798900007,2012-07-26T00:00:00.000,19068,6,6,165.3,27.55,65
S06798300063,2012-07-26T00:00:00.000,19068,6,1,27.55,27.55,65
S06759600045,2012-07-26T00:00:00.000,19068,6,2,55.1,27.55,65
S06797800002,2012-07-26T00:00:00.000,19068,6,12,330.6,27.55,65
